Sonic the Hedgehog 2.png, games/sa.smd
The Lion King.jpeg, games/sb.smd
Disney Aladdin.jpeg, games/sc.smd
The Revenge of Shinobi.png, games/sd.smd
Teenage Mutant Ninja Turtles.png, games/se.smd
