The Legend of Zelda- Ocarina of Time.jpeg, zeldagameplay.gif, https://pub-7b3dba528c09450a868eaee956dfe1b4.r2.dev/na.z64
Super Mario 64.jpeg, super-mario-64.gif, https://pub-7b3dba528c09450a868eaee956dfe1b4.r2.dev/nb.z64
Mario Kart 64.jpeg, mario_kart_64-mario-kart.gif, https://pub-7b3dba528c09450a868eaee956dfe1b4.r2.dev/nc.z64
Mario Tennis 64.jpeg, mariotennis.gif, https://pub-7b3dba528c09450a868eaee956dfe1b4.r2.dev/nd.z64
Donkey Kong 64.jpeg, video-games-dkc.gif, https://pub-7b3dba528c09450a868eaee956dfe1b4.r2.dev/ne.z64
WWF No Mercy.jpeg, wwe.gif, https://pub-7b3dba528c09450a868eaee956dfe1b4.r2.dev/nf.z64
Excitebike 64.jpeg, exitebik.gif, https://pub-7b3dba528c09450a868eaee956dfe1b4.r2.dev/ng.z64
GoldenEye 007.jpeg, goldeneye.gif, https://pub-7b3dba528c09450a868eaee956dfe1b4.r2.dev/nh.z64
